doi,best_oa_evidence,best_oa_host,best_oa_license,best_oa_url,best_oa_url_is_pdf,best_oa_version,data_standard,doi_url,genre,is_oa,journal_is_oa,journal_issns,journal_name,published_date,publisher
10.1371/journal.pone.0147217,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0147217,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0147217,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,10/02/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0147295,open (via free pdf),publisher,,http://doi.org/10.1371/journal.pone.0147295,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0147295,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,22/01/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0147352,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0147352,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0147352,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,25/01/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0147629,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0147629,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0147629,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,25/01/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0147687,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0147687,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0147687,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,10/02/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0147984,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0147984,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0147984,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,25/01/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0148118,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0148118,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0148118,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,10/02/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0148130,open (via free pdf),publisher,,http://doi.org/10.1371/journal.pone.0148130,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0148130,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,03/02/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0148136,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0148136,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0148136,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,03/02/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0148228,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0148228,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0148228,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,29/01/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0148296,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0148296,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0148296,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,16/02/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0148341,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0148341,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0148341,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,05/02/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0148371,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0148371,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0148371,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,17/02/2016,Public Library of Science (PLoS)
